#muB/T	T[MeV]	p/T^4	error	nB/T^3	error	s/T^4	error	e/T^4	error	nS/T^3	error	chiS2	error
2.0	236	2.779e+00	5.444e-02	5.782e-01	2.425e-03	1.385e+01	2.401e-01	1.223e+01	2.434e-01	-5.339e-01	9.571e-03	8.739e-01	9.592e-03
2.0	237	2.794e+00	5.109e-02	5.792e-01	2.466e-03	1.391e+01	2.239e-01	1.227e+01	2.270e-01	-5.354e-01	9.812e-03	8.759e-01	9.554e-03
2.0	238	2.809e+00	5.114e-02	5.801e-01	2.536e-03	1.397e+01	2.247e-01	1.232e+01	2.285e-01	-5.370e-01	9.812e-03	8.778e-01	9.219e-03
2.0	239	2.824e+00	5.470e-02	5.811e-01	2.574e-03	1.403e+01	2.422e-01	1.236e+01	2.472e-01	-5.387e-01	9.473e-03	8.796e-01	9.081e-03
2.0	240	2.839e+00	5.742e-02	5.819e-01	2.566e-03	1.408e+01	2.521e-01	1.240e+01	2.577e-01	-5.404e-01	8.934e-03	8.812e-01	9.393e-03
2.5	125	4.517e-01	1.133e-01	1.211e-01	5.952e-03	3.290e+00	4.811e-01	3.141e+00	5.063e-01				
2.5	126	4.665e-01	1.050e-01	1.300e-01	6.095e-03	3.432e+00	4.375e-01	3.290e+00	4.592e-01				
2.5	127	4.820e-01	9.359e-02	1.397e-01	7.164e-03	3.583e+00	3.932e-01	3.451e+00	4.085e-01				
2.5	128	4.981e-01	9.263e-02	1.503e-01	9.006e-03	3.745e+00	4.023e-01	3.622e+00	4.113e-01				
2.5	129	5.151e-01	1.033e-01	1.616e-01	1.064e-02	3.915e+00	4.565e-01	3.803e+00	4.618e-01				
2.5	130	5.330e-01	1.123e-01	1.736e-01	1.156e-02	4.092e+00	4.961e-01	3.993e+00	4.974e-01	-8.141e-02	6.053e-03	1.794e-01	7.511e-03
2.5	131	5.518e-01	1.091e-01	1.863e-01	1.219e-02	4.275e+00	4.861e-01	4.189e+00	4.811e-01	-8.801e-02	6.480e-03	1.881e-01	8.003e-03
2.5	132	5.715e-01	9.965e-02	1.995e-01	1.288e-02	4.463e+00	4.653e-01	4.390e+00	4.570e-01	-9.520e-02	6.649e-03	1.968e-01	8.383e-03
2.5	133	5.922e-01	9.520e-02	2.132e-01	1.353e-02	4.655e+00	4.818e-01	4.596e+00	4.805e-01	-1.029e-01	7.450e-03	2.058e-01	7.610e-03
2.5	134	6.138e-01	9.979e-02	2.272e-01	1.391e-02	4.851e+00	5.314e-01	4.805e+00	5.449e-01	-1.109e-01	8.817e-03	2.149e-01	7.665e-03
2.5	135	6.363e-01	1.059e-01	2.414e-01	1.424e-02	5.050e+00	5.658e-01	5.017e+00	5.945e-01	-1.191e-01	9.889e-03	2.241e-01	8.693e-03
2.5	136	6.596e-01	1.052e-01	2.557e-01	1.472e-02	5.250e+00	5.536e-01	5.230e+00	5.937e-01	-1.275e-01	1.012e-02	2.333e-01	9.682e-03
2.5	137	6.837e-01	1.003e-01	2.700e-01	1.524e-02	5.451e+00	5.280e-01	5.442e+00	5.725e-01	-1.360e-01	9.972e-03	2.429e-01	1.174e-02
2.5	138	7.086e-01	9.729e-02	2.841e-01	1.552e-02	5.648e+00	5.298e-01	5.649e+00	5.692e-01	-1.446e-01	9.925e-03	2.533e-01	1.378e-02
2.5	139	7.342e-01	9.762e-02	2.979e-01	1.556e-02	5.839e+00	5.556e-01	5.850e+00	5.838e-01	-1.533e-01	9.983e-03	2.648e-01	1.369e-02
2.5	140	7.606e-01	9.637e-02	3.114e-01	1.556e-02	6.023e+00	5.595e-01	6.041e+00	5.770e-01	-1.621e-01	9.824e-03	2.776e-01	1.328e-02
2.5	141	7.876e-01	8.855e-02	3.245e-01	1.557e-02	6.197e+00	5.084e-01	6.221e+00	5.187e-01	-1.710e-01	9.562e-03	2.911e-01	1.515e-02
2.5	142	8.151e-01	7.975e-02	3.372e-01	1.541e-02	6.361e+00	4.476e-01	6.389e+00	4.536e-01	-1.800e-01	9.589e-03	3.051e-01	1.613e-02
2.5	143	8.430e-01	7.843e-02	3.492e-01	1.512e-02	6.518e+00	4.487e-01	6.548e+00	4.529e-01	-1.890e-01	9.946e-03	3.192e-01	1.402e-02
2.5	144	8.711e-01	8.504e-02	3.608e-01	1.487e-02	6.667e+00	5.196e-01	6.698e+00	5.239e-01	-1.981e-01	1.032e-02	3.334e-01	1.316e-02
2.5	145	8.992e-01	9.113e-02	3.720e-01	1.476e-02	6.810e+00	5.960e-01	6.841e+00	6.017e-01	-2.073e-01	1.061e-02	3.477e-01	1.504e-02
2.5	146	9.273e-01	8.997e-02	3.826e-01	1.469e-02	6.949e+00	6.304e-01	6.978e+00	6.379e-01	-2.165e-01	1.117e-02	3.621e-01	1.590e-02
2.5	147	9.553e-01	8.524e-02	3.929e-01	1.454e-02	7.083e+00	6.370e-01	7.110e+00	6.458e-01	-2.257e-01	1.206e-02	3.765e-01	1.721e-02
2.5	148	9.834e-01	8.310e-02	4.028e-01	1.434e-02	7.212e+00	6.387e-01	7.235e+00	6.472e-01	-2.350e-01	1.286e-02	3.908e-01	2.074e-02
2.5	149	1.012e+00	8.476e-02	4.123e-01	1.420e-02	7.335e+00	6.346e-01	7.354e+00	6.413e-01	-2.444e-01	1.307e-02	4.049e-01	2.272e-02
2.5	150	1.040e+00	8.515e-02	4.215e-01	1.415e-02	7.451e+00	5.999e-01	7.465e+00	6.042e-01	-2.537e-01	1.274e-02	4.187e-01	2.103e-02
2.5	151	1.069e+00	7.956e-02	4.304e-01	1.417e-02	7.562e+00	5.168e-01	7.569e+00	5.198e-01	-2.630e-01	1.244e-02	4.325e-01	1.888e-02
2.5	152	1.097e+00	7.254e-02	4.390e-01	1.423e-02	7.668e+00	4.319e-01	7.668e+00	4.356e-01	-2.720e-01	1.238e-02	4.464e-01	1.816e-02
2.5	153	1.126e+00	7.128e-02	4.474e-01	1.431e-02	7.770e+00	4.133e-01	7.762e+00	4.187e-01	-2.807e-01	1.228e-02	4.607e-01	1.754e-02
2.5	154	1.155e+00	7.642e-02	4.555e-01	1.433e-02	7.869e+00	4.597e-01	7.852e+00	4.653e-01	-2.890e-01	1.179e-02	4.750e-01	1.782e-02
2.5	155	1.184e+00	8.092e-02	4.633e-01	1.417e-02	7.968e+00	4.935e-01	7.942e+00	4.973e-01	-2.969e-01	1.133e-02	4.891e-01	1.965e-02
2.5	156	1.213e+00	7.875e-02	4.709e-01	1.382e-02	8.067e+00	4.588e-01	8.031e+00	4.601e-01	-3.045e-01	1.143e-02	5.027e-01	2.055e-02
2.5	157	1.242e+00	7.317e-02	4.783e-01	1.340e-02	8.166e+00	3.865e-01	8.120e+00	3.882e-01	-3.121e-01	1.207e-02	5.156e-01	2.004e-02
2.5	158	1.271e+00	7.015e-02	4.855e-01	1.306e-02	8.267e+00	3.447e-01	8.210e+00	3.543e-01	-3.196e-01	1.271e-02	5.278e-01	2.044e-02
2.5	159	1.299e+00	7.164e-02	4.924e-01	1.284e-02	8.370e+00	3.677e-01	8.301e+00	3.891e-01	-3.271e-01	1.288e-02	5.396e-01	2.127e-02
2.5	160	1.327e+00	7.361e-02	4.991e-01	1.274e-02	8.474e+00	4.039e-01	8.395e+00	4.334e-01	-3.348e-01	1.282e-02	5.509e-01	2.081e-02
2.5	161	1.355e+00	7.183e-02	5.056e-01	1.271e-02	8.581e+00	3.960e-01	8.490e+00	4.274e-01	-3.425e-01	1.291e-02	5.618e-01	2.072e-02
2.5	162	1.382e+00	6.917e-02	5.120e-01	1.271e-02	8.690e+00	3.593e-01	8.588e+00	3.846e-01	-3.502e-01	1.312e-02	5.721e-01	2.195e-02
2.5	163	1.409e+00	6.947e-02	5.181e-01	1.268e-02	8.804e+00	3.381e-01	8.690e+00	3.481e-01	-3.580e-01	1.312e-02	5.820e-01	2.142e-02
2.5	164	1.437e+00	7.187e-02	5.240e-01	1.246e-02	8.922e+00	3.527e-01	8.796e+00	3.454e-01	-3.658e-01	1.283e-02	5.914e-01	1.855e-02
2.5	165	1.464e+00	7.121e-02	5.298e-01	1.200e-02	9.046e+00	3.739e-01	8.906e+00	3.572e-01	-3.737e-01	1.273e-02	6.005e-01	1.755e-02
2.5	166	1.491e+00	6.389e-02	5.354e-01	1.138e-02	9.175e+00	3.655e-01	9.022e+00	3.488e-01	-3.819e-01	1.307e-02	6.092e-01	1.903e-02
2.5	167	1.519e+00	5.558e-02	5.409e-01	1.074e-02	9.308e+00	3.405e-01	9.142e+00	3.307e-01	-3.903e-01	1.355e-02	6.176e-01	1.965e-02
2.5	168	1.546e+00	5.462e-02	5.462e-01	1.017e-02	9.444e+00	3.283e-01	9.263e+00	3.287e-01	-3.990e-01	1.360e-02	6.257e-01	2.061e-02
2.5	169	1.574e+00	6.113e-02	5.514e-01	9.677e-03	9.581e+00	3.371e-01	9.385e+00	3.459e-01	-4.081e-01	1.311e-02	6.337e-01	2.303e-02
2.5	170	1.601e+00	6.661e-02	5.565e-01	9.229e-03	9.716e+00	3.448e-01	9.506e+00	3.573e-01	-4.172e-01	1.277e-02	6.415e-01	2.408e-02
2.5	171	1.629e+00	6.520e-02	5.614e-01	8.875e-03	9.848e+00	3.292e-01	9.623e+00	3.409e-01	-4.262e-01	1.300e-02	6.492e-01	2.294e-02
2.5	172	1.656e+00	6.068e-02	5.662e-01	8.632e-03	9.978e+00	3.064e-01	9.737e+00	3.126e-01	-4.348e-01	1.333e-02	6.569e-01	2.284e-02
2.5	173	1.684e+00	5.915e-02	5.709e-01	8.414e-03	1.011e+01	3.025e-01	9.849e+00	2.992e-01	-4.427e-01	1.288e-02	6.646e-01	2.339e-02
2.5	174	1.711e+00	6.151e-02	5.754e-01	8.072e-03	1.023e+01	3.181e-01	9.957e+00	3.060e-01	-4.497e-01	1.172e-02	6.723e-01	2.124e-02
2.5	175	1.738e+00	6.223e-02	5.799e-01	7.600e-03	1.035e+01	3.264e-01	1.006e+01	3.098e-01	-4.562e-01	1.103e-02	6.798e-01	1.857e-02
2.5	176	1.765e+00	5.636e-02	5.842e-01	7.123e-03	1.047e+01	3.058e-01	1.017e+01	2.897e-01	-4.623e-01	1.166e-02	6.869e-01	2.014e-02
2.5	177	1.792e+00	4.860e-02	5.885e-01	6.756e-03	1.059e+01	2.778e-01	1.027e+01	2.664e-01	-4.685e-01	1.310e-02	6.933e-01	2.364e-02
2.5	178	1.818e+00	4.733e-02	5.926e-01	6.532e-03	1.071e+01	2.732e-01	1.037e+01	2.686e-01	-4.750e-01	1.403e-02	6.990e-01	2.465e-02
2.5	179	1.845e+00	5.388e-02	5.967e-01	6.419e-03	1.082e+01	2.929e-01	1.046e+01	2.930e-01	-4.820e-01	1.364e-02	7.040e-01	2.288e-02
2.5	180	1.871e+00	6.051e-02	6.007e-01	6.417e-03	1.093e+01	3.052e-01	1.056e+01	3.070e-01	-4.892e-01	1.245e-02	7.087e-01	1.958e-02
2.5	181	1.897e+00	6.131e-02	6.046e-01	6.525e-03	1.104e+01	2.842e-01	1.065e+01	2.865e-01	-4.966e-01	1.131e-02	7.132e-01	1.643e-02
2.5	182	1.922e+00	5.866e-02	6.084e-01	6.661e-03	1.114e+01	2.472e-01	1.074e+01	2.507e-01	-5.038e-01	1.083e-02	7.176e-01	1.481e-02
2.5	183	1.948e+00	5.708e-02	6.121e-01	6.695e-03	1.124e+01	2.285e-01	1.082e+01	2.343e-01	-5.109e-01	1.087e-02	7.223e-01	1.443e-02
2.5	184	1.974e+00	5.798e-02	6.158e-01	6.622e-03	1.134e+01	2.419e-01	1.091e+01	2.491e-01	-5.176e-01	1.098e-02	7.272e-01	1.375e-02
2.5	185	2.000e+00	5.832e-02	6.194e-01	6.557e-03	1.144e+01	2.627e-01	1.099e+01	2.686e-01	-5.239e-01	1.086e-02	7.326e-01	1.297e-02
2.5	186	2.027e+00	5.485e-02	6.229e-01	6.544e-03	1.153e+01	2.663e-01	1.106e+01	2.688e-01	-5.300e-01	1.052e-02	7.381e-01	1.330e-02
2.5	187	2.055e+00	5.077e-02	6.264e-01	6.500e-03	1.163e+01	2.647e-01	1.114e+01	2.646e-01	-5.358e-01	1.009e-02	7.435e-01	1.360e-02
2.5	188	2.082e+00	5.043e-02	6.298e-01	6.311e-03	1.172e+01	2.736e-01	1.121e+01	2.743e-01	-5.413e-01	9.762e-03	7.488e-01	1.251e-02
2.5	189	2.110e+00	5.352e-02	6.331e-01	6.040e-03	1.181e+01	2.884e-01	1.128e+01	2.924e-01	-5.466e-01	9.678e-03	7.539e-01	1.151e-02
2.5	190	2.137e+00	5.535e-02	6.364e-01	5.812e-03	1.190e+01	2.880e-01	1.135e+01	2.949e-01	-5.516e-01	9.850e-03	7.588e-01	1.186e-02
2.5	191	2.163e+00	5.269e-02	6.396e-01	5.671e-03	1.199e+01	2.606e-01	1.142e+01	2.678e-01	-5.565e-01	1.014e-02	7.637e-01	1.249e-02
2.5	192	2.188e+00	4.940e-02	6.428e-01	5.585e-03	1.207e+01	2.355e-01	1.149e+01	2.414e-01	-5.612e-01	1.031e-02	7.685e-01	1.240e-02
2.5	193	2.213e+00	5.024e-02	6.460e-01	5.595e-03	1.216e+01	2.458e-01	1.156e+01	2.505e-01	-5.657e-01	1.025e-02	7.732e-01	1.169e-02
2.5	194	2.237e+00	5.438e-02	6.490e-01	5.745e-03	1.224e+01	2.804e-01	1.162e+01	2.855e-01	-5.701e-01	1.007e-02	7.778e-01	1.086e-02
2.5	195	2.260e+00	5.623e-02	6.521e-01	5.921e-03	1.231e+01	2.999e-01	1.168e+01	3.056e-01	-5.744e-01	1.000e-02	7.824e-01	1.032e-02
2.5	196	2.283e+00	5.209e-02	6.551e-01	5.953e-03	1.238e+01	2.821e-01	1.174e+01	2.867e-01	-5.785e-01	1.023e-02	7.868e-01	1.004e-02
2.5	197	2.305e+00	4.634e-02	6.580e-01	5.864e-03	1.245e+01	2.543e-01	1.179e+01	2.554e-01	-5.826e-01	1.080e-02	7.912e-01	9.564e-03
2.5	198	2.327e+00	4.562e-02	6.609e-01	5.774e-03	1.252e+01	2.549e-01	1.184e+01	2.511e-01	-5.866e-01	1.159e-02	7.955e-01	8.791e-03
2.5	199	2.349e+00	5.059e-02	6.638e-01	5.673e-03	1.259e+01	2.853e-01	1.190e+01	2.776e-01	-5.904e-01	1.239e-02	7.997e-01	8.221e-03
2.5	200	2.372e+00	5.505e-02	6.666e-01	5.476e-03	1.266e+01	3.093e-01	1.195e+01	2.989e-01	-5.943e-01	1.292e-02	8.038e-01	8.352e-03
2.5	201	2.395e+00	5.427e-02	6.694e-01	5.274e-03	1.273e+01	3.012e-01	1.201e+01	2.889e-01	-5.980e-01	1.293e-02	8.078e-01	9.114e-03
2.5	202	2.419e+00	5.122e-02	6.721e-01	5.175e-03	1.280e+01	2.811e-01	1.207e+01	2.694e-01	-6.018e-01	1.242e-02	8.117e-01	9.882e-03
2.5	203	2.444e+00	5.051e-02	6.748e-01	5.098e-03	1.288e+01	2.793e-01	1.213e+01	2.728e-01	-6.054e-01	1.158e-02	8.155e-01	1.003e-02
2.5	204	2.468e+00	5.278e-02	6.775e-01	4.939e-03	1.296e+01	2.986e-01	1.219e+01	2.996e-01	-6.091e-01	1.065e-02	8.191e-01	9.602e-03
2.5	205	2.491e+00	5.401e-02	6.801e-01	4.799e-03	1.304e+01	3.114e-01	1.225e+01	3.187e-01	-6.126e-01	9.910e-03	8.227e-01	9.197e-03
2.5	206	2.514e+00	5.073e-02	6.827e-01	4.738e-03	1.312e+01	2.946e-01	1.232e+01	3.064e-01	-6.161e-01	9.532e-03	8.262e-01	9.296e-03
2.5	207	2.535e+00	4.618e-02	6.852e-01	4.633e-03	1.320e+01	2.660e-01	1.238e+01	2.815e-01	-6.195e-01	9.515e-03	8.295e-01	9.815e-03
2.5	208	2.557e+00	4.548e-02	6.876e-01	4.450e-03	1.328e+01	2.562e-01	1.244e+01	2.739e-01	-6.229e-01	9.649e-03	8.328e-01	1.016e-02
2.5	209	2.578e+00	4.920e-02	6.901e-01	4.286e-03	1.336e+01	2.719e-01	1.250e+01	2.898e-01	-6.262e-01	9.663e-03	8.360e-01	9.863e-03
2.5	210	2.599e+00	5.250e-02	6.924e-01	4.157e-03	1.343e+01	2.865e-01	1.256e+01	3.038e-01	-6.293e-01	9.487e-03	8.391e-01	9.265e-03
2.5	211	2.620e+00	5.129e-02	6.947e-01	4.085e-03	1.350e+01	2.753e-01	1.261e+01	2.921e-01	-6.324e-01	9.237e-03	8.421e-01	9.001e-03
2.5	212	2.641e+00	4.787e-02	6.970e-01	4.150e-03	1.356e+01	2.530e-01	1.266e+01	2.687e-01	-6.353e-01	9.055e-03	8.451e-01	9.261e-03
2.5	213	2.662e+00	4.655e-02	6.992e-01	4.245e-03	1.362e+01	2.457e-01	1.270e+01	2.588e-01	-6.380e-01	9.016e-03	8.480e-01	9.505e-03
2.5	214	2.683e+00	4.886e-02	7.013e-01	4.187e-03	1.367e+01	2.599e-01	1.274e+01	2.692e-01	-6.406e-01	9.068e-03	8.508e-01	8.967e-03
2.5	215	2.704e+00	5.217e-02	7.034e-01	4.112e-03	1.371e+01	2.740e-01	1.276e+01	2.802e-01	-6.431e-01	9.051e-03	8.536e-01	7.801e-03
2.5	216	2.726e+00	5.341e-02	7.055e-01	4.115e-03	1.375e+01	2.678e-01	1.279e+01	2.722e-01	-6.453e-01	8.789e-03	8.563e-01	7.023e-03
2.5	217	2.747e+00	5.351e-02	7.075e-01	4.049e-03	1.378e+01	2.527e-01	1.280e+01	2.563e-01	-6.474e-01	8.350e-03	8.590e-01	7.346e-03
2.5	218	2.768e+00	5.403e-02	7.094e-01	3.980e-03	1.381e+01	2.486e-01	1.282e+01	2.510e-01	-6.493e-01	8.109e-03	8.616e-01	8.157e-03
2.5	219	2.789e+00	5.464e-02	7.113e-01	3.972e-03	1.385e+01	2.583e-01	1.284e+01	2.580e-01	-6.511e-01	8.418e-03	8.642e-01	8.395e-03
2.5	220	2.809e+00	5.334e-02	7.131e-01	3.876e-03	1.389e+01	2.637e-01	1.286e+01	2.593e-01	-6.529e-01	9.299e-03	8.667e-01	8.115e-03
2.5	221	2.828e+00	4.927e-02	7.149e-01	3.826e-03	1.393e+01	2.499e-01	1.289e+01	2.402e-01	-6.546e-01	1.043e-02	8.692e-01	8.163e-03
2.5	222	2.846e+00	4.641e-02	7.166e-01	3.915e-03	1.398e+01	2.318e-01	1.293e+01	2.178e-01	-6.563e-01	1.141e-02	8.716e-01	8.865e-03
2.5	223	2.864e+00	4.827e-02	7.182e-01	3.880e-03	1.404e+01	2.307e-01	1.297e+01	2.171e-01	-6.580e-01	1.190e-02	8.738e-01	9.571e-03
2.5	224	2.882e+00	5.293e-02	7.198e-01	3.712e-03	1.410e+01	2.469e-01	1.301e+01	2.381e-01	-6.598e-01	1.186e-02	8.760e-01	9.597e-03
2.5	225	2.901e+00	5.528e-02	7.213e-01	3.604e-03	1.416e+01	2.590e-01	1.306e+01	2.553e-01	-6.617e-01	1.164e-02	8.781e-01	9.242e-03
2.5	226	2.921e+00	5.252e-02	7.229e-01	3.592e-03	1.422e+01	2.512e-01	1.310e+01	2.508e-01	-6.637e-01	1.158e-02	8.800e-01	9.178e-03
2.5	227	2.941e+00	4.856e-02	7.244e-01	3.656e-03	1.427e+01	2.383e-01	1.314e+01	2.402e-01	-6.658e-01	1.184e-02	8.819e-01	9.639e-03
2.5	228	2.962e+00	4.847e-02	7.258e-01	3.758e-03	1.433e+01	2.391e-01	1.318e+01	2.425e-01	-6.680e-01	1.228e-02	8.836e-01	1.013e-02
2.5	229	2.982e+00	5.237e-02	7.272e-01	3.789e-03	1.438e+01	2.517e-01	1.321e+01	2.558e-01	-6.703e-01	1.255e-02	8.852e-01	1.016e-02
2.5	230	3.002e+00	5.540e-02	7.286e-01	3.787e-03	1.442e+01	2.556e-01	1.324e+01	2.593e-01	-6.727e-01	1.235e-02	8.867e-01	9.688e-03
2.5	231	3.021e+00	5.397e-02	7.299e-01	3.765e-03	1.445e+01	2.371e-01	1.326e+01	2.391e-01	-6.752e-01	1.173e-02	8.882e-01	8.909e-03
2.5	232	3.040e+00	5.127e-02	7.312e-01	3.682e-03	1.448e+01	2.153e-01	1.327e+01	2.158e-01	-6.778e-01	1.115e-02	8.895e-01	8.126e-03
2.5	233	3.058e+00	5.154e-02	7.324e-01	3.602e-03	1.451e+01	2.160e-01	1.328e+01	2.171e-01	-6.804e-01	1.106e-02	8.908e-01	7.673e-03
2.5	234	3.075e+00	5.478e-02	7.337e-01	3.608e-03	1.454e+01	2.372e-01	1.330e+01	2.406e-01	-6.830e-01	1.161e-02	8.920e-01	7.712e-03
2.5	235	3.092e+00	5.682e-02	7.348e-01	3.637e-03	1.458e+01	2.517e-01	1.333e+01	2.569e-01	-6.855e-01	1.249e-02	8.933e-01	8.079e-03
2.5	236	3.107e+00	5.452e-02	7.359e-01	3.675e-03	1.463e+01	2.413e-01	1.336e+01	2.463e-01	-6.880e-01	1.320e-02	8.944e-01	8.393e-03
2.5	237	3.123e+00	5.115e-02	7.370e-01	3.699e-03	1.468e+01	2.241e-01	1.340e+01	2.281e-01	-6.903e-01	1.331e-02	8.956e-01	8.353e-03
2.5	238	3.138e+00	5.118e-02	7.380e-01	3.697e-03	1.474e+01	2.245e-01	1.344e+01	2.280e-01	-6.926e-01	1.279e-02	8.968e-01	8.008e-03
2.5	239	3.153e+00	5.470e-02	7.390e-01	3.727e-03	1.479e+01	2.423e-01	1.349e+01	2.462e-01	-6.947e-01	1.188e-02	8.979e-01	7.600e-03
2.5	240	3.170e+00	5.738e-02	7.400e-01	3.784e-03	1.484e+01	2.529e-01	1.352e+01	2.570e-01	-6.967e-01	1.090e-02	8.990e-01	7.406e-03
3.0	125	5.341e-01	1.141e-01	2.191e-01	1.215e-02	4.011e+00	5.452e-01	4.134e+00	5.677e-01				
3.0	126	5.553e-01	1.058e-01	2.358e-01	1.344e-02	4.209e+00	5.249e-01	4.361e+00	5.456e-01				
3.0	127	5.774e-01	9.455e-02	2.531e-01	1.492e-02	4.416e+00	5.017e-01	4.598e+00	5.192e-01				
3.0	128	6.007e-01	9.411e-02	2.710e-01	1.609e-02	4.628e+00	5.181e-01	4.841e+00	5.324e-01				
3.0	129	6.251e-01	1.053e-01	2.893e-01	1.714e-02	4.845e+00	5.684e-01	5.088e+00	5.803e-01				
3.0	130	6.507e-01	1.148e-01	3.077e-01	1.837e-02	5.064e+00	6.090e-01	5.336e+00	6.174e-01	-1.474e-01	1.320e-02	2.124e-01	8.132e-03
3.0	131	6.774e-01	1.120e-01	3.261e-01	1.958e-02	5.282e+00	6.127e-01	5.583e+00	6.162e-01	-1.584e-01	1.351e-02	2.228e-01	9.060e-03
3.0	132	7.052e-01	1.030e-01	3.444e-01	2.039e-02	5.499e+00	6.105e-01	5.827e+00	6.121e-01	-1.695e-01	1.360e-02	2.334e-01	1.024e-02
3.0	133	7.339e-01	9.844e-02	3.622e-01	2.089e-02	5.714e+00	6.364e-01	6.066e+00	6.437e-01	-1.807e-01	1.376e-02	2.444e-01	1.273e-02
3.0	134	7.635e-01	1.025e-01	3.796e-01	2.128e-02	5.925e+00	6.839e-01	6.300e+00	7.030e-01	-1.921e-01	1.370e-02	2.565e-01	1.472e-02
3.0	135	7.940e-01	1.079e-01	3.965e-01	2.142e-02	6.132e+00	7.135e-01	6.528e+00	7.455e-01	-2.037e-01	1.346e-02	2.703e-01	1.412e-02
3.0	136	8.251e-01	1.066e-01	4.126e-01	2.117e-02	6.337e+00	6.973e-01	6.749e+00	7.394e-01	-2.153e-01	1.358e-02	2.854e-01	1.495e-02
3.0	137	8.568e-01	1.010e-01	4.280e-01	2.080e-02	6.536e+00	6.623e-01	6.963e+00	7.093e-01	-2.270e-01	1.412e-02	3.013e-01	1.680e-02
3.0	138	8.890e-01	9.730e-02	4.427e-01	2.054e-02	6.729e+00	6.437e-01	7.168e+00	6.886e-01	-2.388e-01	1.468e-02	3.174e-01	1.507e-02
3.0	139	9.218e-01	9.710e-02	4.568e-01	2.041e-02	6.914e+00	6.443e-01	7.363e+00	6.817e-01	-2.507e-01	1.513e-02	3.336e-01	1.420e-02
3.0	140	9.550e-01	9.561e-02	4.704e-01	2.026e-02	7.090e+00	6.307e-01	7.546e+00	6.599e-01	-2.626e-01	1.590e-02	3.501e-01	1.633e-02
3.0	141	9.885e-01	8.787e-02	4.833e-01	2.008e-02	7.255e+00	5.762e-01	7.717e+00	5.991e-01	-2.746e-01	1.695e-02	3.666e-01	1.691e-02
3.0	142	1.022e+00	7.950e-02	4.958e-01	2.001e-02	7.412e+00	5.218e-01	7.877e+00	5.393e-01	-2.866e-01	1.764e-02	3.832e-01	1.922e-02
3.0	143	1.056e+00	7.888e-02	5.078e-01	2.011e-02	7.560e+00	5.272e-01	8.028e+00	5.397e-01	-2.987e-01	1.752e-02	3.995e-01	2.268e-02
3.0	144	1.090e+00	8.613e-02	5.194e-01	2.033e-02	7.703e+00	5.947e-01	8.171e+00	6.041e-01	-3.107e-01	1.704e-02	4.154e-01	2.189e-02
3.0	145	1.124e+00	9.270e-02	5.306e-01	2.063e-02	7.840e+00	6.674e-01	8.308e+00	6.763e-01	-3.224e-01	1.681e-02	4.312e-01	1.945e-02
3.0	146	1.157e+00	9.191e-02	5.414e-01	2.093e-02	7.975e+00	7.011e-01	8.441e+00	7.111e-01	-3.338e-01	1.671e-02	4.472e-01	1.887e-02
3.0	147	1.190e+00	8.753e-02	5.518e-01	2.104e-02	8.105e+00	7.072e-01	8.570e+00	7.182e-01	-3.445e-01	1.623e-02	4.636e-01	1.884e-02
3.0	148	1.224e+00	8.568e-02	5.618e-01	2.086e-02	8.231e+00	7.057e-01	8.693e+00	7.161e-01	-3.547e-01	1.577e-02	4.801e-01	2.045e-02
3.0	149	1.257e+00	8.758e-02	5.716e-01	2.049e-02	8.352e+00	6.955e-01	8.810e+00	7.038e-01	-3.645e-01	1.600e-02	4.960e-01	2.274e-02
3.0	150	1.290e+00	8.830e-02	5.809e-01	2.014e-02	8.467e+00	6.537e-01	8.920e+00	6.592e-01	-3.741e-01	1.693e-02	5.111e-01	2.269e-02
3.0	151	1.323e+00	8.328e-02	5.900e-01	1.994e-02	8.576e+00	5.639e-01	9.023e+00	5.670e-01	-3.836e-01	1.792e-02	5.254e-01	2.268e-02
3.0	152	1.356e+00	7.687e-02	5.987e-01	1.990e-02	8.679e+00	4.706e-01	9.120e+00	4.721e-01	-3.932e-01	1.838e-02	5.390e-01	2.361e-02
3.0	153	1.389e+00	7.577e-02	6.071e-01	1.998e-02	8.779e+00	4.390e-01	9.212e+00	4.394e-01	-4.028e-01	1.856e-02	5.519e-01	2.358e-02
3.0	154	1.422e+00	8.053e-02	6.152e-01	2.010e-02	8.877e+00	4.736e-01	9.300e+00	4.724e-01	-4.125e-01	1.886e-02	5.642e-01	2.421e-02
3.0	155	1.455e+00	8.456e-02	6.231e-01	2.012e-02	8.973e+00	5.017e-01	9.387e+00	4.982e-01	-4.222e-01	1.920e-02	5.759e-01	2.528e-02
3.0	156	1.488e+00	8.206e-02	6.306e-01	1.987e-02	9.070e+00	4.653e-01	9.474e+00	4.597e-01	-4.319e-01	1.921e-02	5.869e-01	2.305e-02
3.0	157	1.521e+00	7.618e-02	6.379e-01	1.931e-02	9.167e+00	3.928e-01	9.561e+00	3.895e-01	-4.417e-01	1.902e-02	5.974e-01	2.037e-02
3.0	158	1.553e+00	7.266e-02	6.450e-01	1.858e-02	9.266e+00	3.509e-01	9.648e+00	3.584e-01	-4.516e-01	1.920e-02	6.074e-01	2.095e-02
3.0	159	1.584e+00	7.354e-02	6.518e-01	1.783e-02	9.367e+00	3.732e-01	9.738e+00	3.948e-01	-4.617e-01	1.982e-02	6.171e-01	2.177e-02
